comm_cost,cost_mode,n_clients,max_iter,trial,predicted_global,effective_predicted_global,actual_global,effective_actual_global,error
0.1,fixed,30,100,33,0.8765099541686496,0.7765099541686497,0.9044516829533116,0.8044516829533116,-0.027941728784661946
0.1,fixed,30,100,34,0.9208760625787246,0.8208760625787246,0.9250814332247557,0.8250814332247557,-0.0042053706460311036
0.1,fixed,30,100,35,0.8919261503510393,0.7919261503510393,0.9174809989142236,0.8174809989142237,-0.02555484856318435
0.1,fixed,30,100,36,0.9094075983404639,0.8094075983404639,0.9120521172638436,0.8120521172638436,-0.0026445189233796906
0.1,fixed,30,100,37,0.9036363652923328,0.8036363652923328,0.9207383279044516,0.8207383279044517,-0.017101962612118826
0.1,fixed,30,100,38,0.8800469684086237,0.7800469684086238,0.9055374592833876,0.8055374592833876,-0.02549049087476385
0.1,fixed,30,100,39,0.9322395648282452,0.8322395648282452,0.9218241042345277,0.8218241042345277,0.010415460593717563
0.1,fixed,30,100,40,0.9087501598957743,0.8087501598957744,0.9087947882736156,0.8087947882736156,-4.462837784124929e-05
0.1,fixed,30,100,41,0.9654946428792592,0.8654946428792593,0.9239956568946797,0.8239956568946797,0.04149898598457957
0.1,fixed,30,100,42,0.925094227158086,0.825094227158086,0.9185667752442996,0.8185667752442997,0.006527451913786342
0.1,fixed,30,100,43,0.8988874485045084,0.7988874485045084,0.9185667752442996,0.8185667752442997,-0.019679326739791225
0.1,fixed,30,100,44,0.9103051141638603,0.8103051141638603,0.9272529858849077,0.8272529858849077,-0.01694787172104739
0.1,fixed,30,100,45,0.8901586388213995,0.7901586388213995,0.9066232356134636,0.8066232356134636,-0.016464596792064135
0.1,fixed,30,100,46,0.911694706411483,0.811694706411483,0.9153094462540716,0.8153094462540716,-0.0036147398425886434
0.1,fixed,30,100,47,0.9283431195386667,0.8283431195386667,0.9261672095548317,0.8261672095548317,0.0021759099838349893
0.1,fixed,30,100,48,0.9215032966716812,0.8215032966716812,0.9250814332247557,0.8250814332247557,-0.0035781365530744846
0.1,fixed,30,100,49,0.9091622521288,0.8091622521288,0.8914223669923995,0.7914223669923995,0.017739885136400457
0.1,fixed,30,100,50,0.9018518092365485,0.8018518092365485,0.9348534201954397,0.8348534201954397,-0.0330016109588912
0.1,fixed,30,100,51,0.8958322645769716,0.7958322645769716,0.9174809989142236,0.8174809989142237,-0.021648734337252007
0.1,fixed,30,100,52,0.907824471291194,0.8078244712911941,0.9153094462540716,0.8153094462540716,-0.007484974962877589
0.1,fixed,30,100,53,0.9065540943629079,0.8065540943629079,0.9196525515743756,0.8196525515743757,-0.01309845721146774
0.1,fixed,30,100,54,0.9048406974358792,0.8048406974358793,0.9163952225841476,0.8163952225841477,-0.01155452514826838
0.1,fixed,30,100,55,0.9040424480873432,0.8040424480873433,0.9196525515743756,0.8196525515743757,-0.0156101034870324
0.1,fixed,30,100,56,0.8960958988360217,0.7960958988360217,0.9229098805646037,0.8229098805646037,-0.02681398172858196
0.1,fixed,30,100,57,0.9237461607197278,0.8237461607197278,0.9283387622149837,0.8283387622149837,-0.004592601495255866
0.1,fixed,30,100,58,0.9185045556342651,0.8185045556342652,0.9239956568946797,0.8239956568946797,-0.0054911012604145215
0.1,fixed,30,100,59,0.9155667817312847,0.8155667817312847,0.9185667752442996,0.8185667752442997,-0.0029999935130149424
0.1,fixed,30,100,60,0.9259520712354781,0.8259520712354781,0.9174809989142236,0.8174809989142237,0.008471072321254436
0.1,fixed,30,100,61,0.9046960366903144,0.8046960366903144,0.9272529858849077,0.8272529858849077,-0.02255694919459328
0.1,fixed,30,100,62,0.9096685511834367,0.8096685511834367,0.9066232356134636,0.8066232356134636,0.003045315569973117
0.1,fixed,30,100,63,0.9363013519462389,0.8363013519462389,0.9153094462540716,0.8153094462540716,0.020991905692167245
0.1,fixed,30,100,64,0.9035520552132782,0.8035520552132782,0.9174809989142236,0.8174809989142237,-0.01392894370094544
0.1,fixed,30,100,65,0.9413659775412484,0.8413659775412484,0.9153094462540716,0.8153094462540716,0.026056531287176776
0.1,fixed,30,100,66,0.9250938612711834,0.8250938612711834,0.9272529858849077,0.8272529858849077,-0.0021591246137242504
0.1,fixed,30,100,67,0.9361237966279797,0.8361237966279798,0.9294245385450597,0.8294245385450597,0.006699258082920045
0.1,fixed,30,100,68,0.9221058078974187,0.8221058078974187,0.9142236699239956,0.8142236699239956,0.007882137973423076
0.1,fixed,30,100,69,0.9108011302787521,0.8108011302787521,0.9087947882736156,0.8087947882736156,0.0020063420051364966
0.1,fixed,30,100,70,0.8962786692057805,0.7962786692057805,0.9087947882736156,0.8087947882736156,-0.012516119067835119
0.1,fixed,30,100,71,0.9042709986202849,0.804270998620285,0.9185667752442996,0.8185667752442997,-0.014295776624014711
0.1,fixed,30,100,72,0.9142389630717458,0.8142389630717458,0.9250814332247557,0.8250814332247557,-0.010842470153009875
0.1,fixed,30,100,73,0.9229226351097708,0.8229226351097708,0.9261672095548317,0.8261672095548317,-0.003244574445060877
0.1,fixed,30,100,74,0.9116379370324912,0.8116379370324912,0.9229098805646037,0.8229098805646037,-0.011271943532112472
0.1,fixed,30,100,75,0.9239823716246728,0.8239823716246728,0.9185667752442996,0.8185667752442997,0.005415596380373144
0.1,fixed,30,100,76,0.912305892003204,0.812305892003204,0.9131378935939196,0.8131378935939196,-0.0008320015907156142
0.1,fixed,30,100,77,0.9251214081900824,0.8251214081900824,0.9229098805646037,0.8229098805646037,0.0022115276254787153
0.1,fixed,30,100,78,0.9063240745300782,0.8063240745300783,0.9153094462540716,0.8153094462540716,-0.008985371723993385
0.1,fixed,30,100,79,0.9466698659960909,0.846669865996091,0.9391965255157437,0.8391965255157438,0.0074733404803472014
0.1,fixed,30,100,80,0.916116855028537,0.816116855028537,0.9305103148751357,0.8305103148751357,-0.014393459846598677
0.1,fixed,30,100,81,0.9182737408089309,0.8182737408089309,0.9239956568946797,0.8239956568946797,-0.0057219160857487905
0.1,fixed,30,100,82,0.917549566435222,0.817549566435222,0.9153094462540716,0.8153094462540716,0.0022401201811503846
0.1,fixed,30,100,83,0.9136798375981883,0.8136798375981883,0.9272529858849077,0.8272529858849077,-0.013573148286719405
0.1,fixed,30,100,84,0.910625313037027,0.810625313037027,0.9163952225841476,0.8163952225841477,-0.005769909547120644
0.1,fixed,30,100,85,0.8783736562587393,0.7783736562587393,0.9131378935939196,0.8131378935939196,-0.034764237335180304
0.1,fixed,30,100,86,0.9213315691541243,0.8213315691541243,0.9207383279044516,0.8207383279044517,0.000593241249672638
0.1,fixed,30,100,87,0.9039982246379168,0.8039982246379168,0.9022801302931596,0.8022801302931596,0.0017180943447572261
0.1,fixed,30,100,88,0.9269913288029962,0.8269913288029962,0.9066232356134636,0.8066232356134636,0.020368093189532588
0.1,fixed,30,100,89,0.8896215662886975,0.7896215662886975,0.9272529858849077,0.8272529858849077,-0.03763141959621019
0.1,fixed,30,100,90,0.9090760403162145,0.8090760403162145,0.9305103148751357,0.8305103148751357,-0.021434274558921218
0.1,fixed,30,100,91,0.9151787990888777,0.8151787990888777,0.9011943539630836,0.8011943539630836,0.01398444512579411
0.1,fixed,30,100,92,0.9260561338132465,0.8260561338132465,0.9261672095548317,0.8261672095548317,-0.00011107574158519817
0.1,fixed,30,100,93,0.9198744707072865,0.8198744707072865,0.9174809989142236,0.8174809989142237,0.002393471793062818
0.1,fixed,30,100,94,0.9238168686787087,0.8238168686787087,0.9098805646036916,0.8098805646036916,0.013936304075017114
0.1,fixed,30,100,95,0.9000601441035513,0.8000601441035513,0.9218241042345277,0.8218241042345277,-0.021763960130976368
0.1,fixed,30,100,96,0.930079239529958,0.830079239529958,0.9109663409337676,0.8109663409337676,0.019112898596190364
0.1,fixed,30,100,97,0.922380140211446,0.822380140211446,0.9239956568946797,0.8239956568946797,-0.0016155166832336754
0.1,fixed,30,100,98,0.8941420383871836,0.7941420383871837,0.9196525515743756,0.8196525515743757,-0.025510513187191997
0.1,fixed,30,100,99,0.9271254854174323,0.8271254854174324,0.9294245385450597,0.8294245385450597,-0.0022990531276273485
0.1,fixed,30,100,100,0.9116952068417655,0.8116952068417655,0.9218241042345277,0.8218241042345277,-0.010128897392762126
0.1,fixed,40,100,1,0.8992406019731635,0.7992406019731635,0.9315960912052117,0.8315960912052117,-0.03235548923204823
0.1,fixed,40,100,2,0.9353010657918891,0.8353010657918891,0.9098805646036916,0.8098805646036916,0.025420501188197497
0.1,fixed,40,100,3,0.9358499697709872,0.8358499697709872,0.9326818675352877,0.8326818675352877,0.0031681022356995214
0.1,fixed,40,100,4,0.9303838683417608,0.8303838683417608,0.9315960912052117,0.8315960912052117,-0.001212222863450907
0.1,fixed,40,100,5,0.9009499999133784,0.8009499999133785,0.9185667752442996,0.8185667752442997,-0.01761677533092121
0.1,fixed,40,100,6,0.9119975113751431,0.8119975113751431,0.9229098805646037,0.8229098805646037,-0.010912369189460591
0.1,fixed,40,100,7,0.9172843293217962,0.8172843293217962,0.9326818675352877,0.8326818675352877,-0.015397538213491546
0.1,fixed,40,100,8,0.89837700477356,0.79837700477356,0.9055374592833876,0.8055374592833876,-0.007160454509827607
0.1,fixed,40,100,9,0.9115787603434753,0.8115787603434753,0.9087947882736156,0.8087947882736156,0.002783972069859697
0.1,fixed,40,100,10,0.8912465040736626,0.7912465040736626,0.9250814332247557,0.8250814332247557,-0.033834929151093096
0.1,fixed,40,100,11,0.9034152344220733,0.8034152344220733,0.9087947882736156,0.8087947882736156,-0.005379553851542318
0.1,fixed,40,100,12,0.9407787277545092,0.8407787277545092,0.9174809989142236,0.8174809989142237,0.02329772884028558
0.1,fixed,40,100,13,0.9138471814657138,0.8138471814657138,0.9305103148751357,0.8305103148751357,-0.016663133409421937
0.1,fixed,40,100,14,0.9105924944128152,0.8105924944128152,0.9131378935939196,0.8131378935939196,-0.002545399181104413
0.1,fixed,40,100,15,0.8990468662074741,0.7990468662074741,0.8957654723127035,0.7957654723127036,0.0032813938947705568
0.1,fixed,40,100,16,0.9211607456851834,0.8211607456851834,0.9174809989142236,0.8174809989142237,0.0036797467709597242
0.1,fixed,40,100,17,0.9135335345354815,0.8135335345354815,0.9218241042345277,0.8218241042345277,-0.00829056969904618
0.1,fixed,40,100,18,0.8698227577075596,0.7698227577075596,0.9142236699239956,0.8142236699239956,-0.04440091221643605
0.1,fixed,40,100,19,0.914142337737914,0.814142337737914,0.9174809989142236,0.8174809989142237,-0.003338661176309654
0.1,fixed,40,100,20,0.9043937888662991,0.8043937888662991,0.8968512486427795,0.7968512486427796,0.007542540223519523
0.1,fixed,40,100,21,0.9036066081553702,0.8036066081553702,0.9229098805646037,0.8229098805646037,-0.019303272409233463
0.1,fixed,40,100,22,0.9138346568617448,0.8138346568617448,0.9207383279044516,0.8207383279044517,-0.006903671042706838
0.1,fixed,40,100,23,0.9101266065329608,0.8101266065329609,0.9131378935939196,0.8131378935939196,-0.003011287060958767
0.1,fixed,40,100,24,0.917537652661567,0.817537652661567,0.9022801302931596,0.8022801302931596,0.015257522368407384
0.1,fixed,40,100,25,0.9139675696616244,0.8139675696616244,0.9272529858849077,0.8272529858849077,-0.013285416223283275
0.1,fixed,40,100,26,0.9127895938211366,0.8127895938211366,0.9142236699239956,0.8142236699239956,-0.001434076102859061
0.1,fixed,40,100,27,0.9061745382301882,0.8061745382301883,0.9250814332247557,0.8250814332247557,-0.018906894994567436
0.1,fixed,40,100,28,0.9267587694881745,0.8267587694881745,0.9207383279044516,0.8207383279044517,0.006020441583722835
0.1,fixed,40,100,29,0.9064941865813987,0.8064941865813987,0.9261672095548317,0.8261672095548317,-0.019673022973432985
0.1,fixed,40,100,30,0.8927852982464298,0.7927852982464298,0.9185667752442996,0.8185667752442997,-0.025781476997869812
0.1,fixed,40,100,31,0.8909878341326039,0.7909878341326039,0.9077090119435396,0.8077090119435396,-0.01672117781093574
0.1,fixed,40,100,32,0.8953010584701432,0.7953010584701432,0.9055374592833876,0.8055374592833876,-0.010236400813244395
0.1,fixed,40,100,33,0.8948625992242887,0.7948625992242887,0.9120521172638436,0.8120521172638436,-0.01718951803955493
0.1,fixed,40,100,34,0.9473433886427319,0.847343388642732,0.9326818675352877,0.8326818675352877,0.014661521107444231
0.1,fixed,40,100,35,0.9055709537432923,0.8055709537432924,0.9098805646036916,0.8098805646036916,-0.004309610860399271
0.1,fixed,40,100,36,0.9070010031902713,0.8070010031902713,0.9055374592833876,0.8055374592833876,0.0014635439068837464
0.1,fixed,40,100,37,0.9221787575172139,0.8221787575172139,0.9272529858849077,0.8272529858849077,-0.005074228367693778
0.1,fixed,40,100,38,0.9050170681863436,0.8050170681863437,0.9207383279044516,0.8207383279044517,-0.015721259718108005
0.1,fixed,40,100,39,0.9399646693012751,0.8399646693012751,0.9196525515743756,0.8196525515743757,0.020312117726899448
0.1,fixed,40,100,40,0.9406166766673899,0.8406166766673899,0.9294245385450597,0.8294245385450597,0.01119213812233022
0.1,fixed,40,100,41,0.8894098928172759,0.7894098928172759,0.9153094462540716,0.8153094462540716,-0.02589955343679573
0.1,fixed,40,100,42,0.9553886742060302,0.8553886742060303,0.9326818675352877,0.8326818675352877,0.02270680667074254
0.1,fixed,40,100,43,0.9179145019042934,0.8179145019042934,0.9185667752442996,0.8185667752442997,-0.0006522733400062819
0.1,fixed,40,100,44,0.9042922725411217,0.8042922725411217,0.9305103148751357,0.8305103148751357,-0.026218042334014036
0.1,fixed,40,100,45,0.9036431474773985,0.8036431474773985,0.9131378935939196,0.8131378935939196,-0.009494746116521124
0.1,fixed,40,100,46,0.9185220530555805,0.8185220530555806,0.9142236699239956,0.8142236699239956,0.004298383131584926
0.1,fixed,40,100,47,0.9171562549735233,0.8171562549735233,0.9185667752442996,0.8185667752442997,-0.001410520270776372
0.1,fixed,40,100,48,0.9525740634819029,0.8525740634819029,0.9348534201954397,0.8348534201954397,0.017720643286463167
0.1,fixed,40,100,49,0.9003119612725323,0.8003119612725323,0.9196525515743756,0.8196525515743757,-0.01934059030184332
0.1,fixed,40,100,50,0.9368948901554564,0.8368948901554564,0.9142236699239956,0.8142236699239956,0.02267122023146073
0.1,fixed,40,100,51,0.927088146071615,0.8270881460716151,0.9011943539630836,0.8011943539630836,0.025893792108531488
0.1,fixed,40,100,52,0.9094737352029256,0.8094737352029256,0.9218241042345277,0.8218241042345277,-0.012350369031602026
0.1,fixed,40,100,53,0.8906209128498584,0.7906209128498585,0.9131378935939196,0.8131378935939196,-0.022516980744061166
0.1,fixed,40,100,54,0.9281603655395658,0.8281603655395658,0.9055374592833876,0.8055374592833876,0.022622906256178243
0.1,fixed,40,100,55,0.9004231923976646,0.8004231923976646,0.9087947882736156,0.8087947882736156,-0.008371595875951043
0.1,fixed,40,100,56,0.9470474903142498,0.8470474903142499,0.9207383279044516,0.8207383279044517,0.026309162409798192
0.1,fixed,40,100,57,0.9208520686660351,0.8208520686660351,0.9142236699239956,0.8142236699239956,0.006628398742039465
0.1,fixed,40,100,58,0.9323405006086681,0.8323405006086682,0.9229098805646037,0.8229098805646037,0.009430620044064475
0.1,fixed,40,100,59,0.9044211557920101,0.8044211557920101,0.9120521172638436,0.8120521172638436,-0.007630961471833508
0.1,fixed,40,100,60,0.9260439204778103,0.8260439204778103,0.9153094462540716,0.8153094462540716,0.010734474223738633
0.1,fixed,40,100,61,0.9298689864876503,0.8298689864876503,0.9087947882736156,0.8087947882736156,0.021074198214034667
0.1,fixed,40,100,62,0.9209319388174603,0.8209319388174603,0.9250814332247557,0.8250814332247557,-0.004149494407295395
0.1,fixed,40,100,63,0.9414741818941413,0.8414741818941414,0.9196525515743756,0.8196525515743757,0.021821630319765695
0.1,fixed,40,100,64,0.9195612351827642,0.8195612351827642,0.9207383279044516,0.8207383279044517,-0.0011770927216874227
0.1,fixed,40,100,65,0.8904581118000882,0.7904581118000882,0.9055374592833876,0.8055374592833876,-0.015079347483299421
0.1,fixed,40,100,66,0.9480860416728327,0.8480860416728327,0.9229098805646037,0.8229098805646037,0.025176161108229067
0.1,fixed,40,100,67,0.9007668613183912,0.8007668613183913,0.9207383279044516,0.8207383279044517,-0.019971466586060416
0.1,fixed,40,100,68,0.9127036428203221,0.8127036428203221,0.9207383279044516,0.8207383279044517,-0.008034685084129523
0.1,fixed,40,100,69,0.9110252484067194,0.8110252484067194,0.9174809989142236,0.8174809989142237,-0.006455750507504243
0.1,fixed,40,100,70,0.9306589430023032,0.8306589430023033,0.9250814332247557,0.8250814332247557,0.005577509777547562
0.1,fixed,40,100,71,0.9148492078741867,0.8148492078741867,0.9098805646036916,0.8098805646036916,0.004968643270495066
0.1,fixed,40,100,72,0.9045186671664054,0.8045186671664054,0.9218241042345277,0.8218241042345277,-0.017305437068122265
0.1,fixed,40,100,73,0.9100936224681342,0.8100936224681342,0.9218241042345277,0.8218241042345277,-0.011730481766393464
0.1,fixed,40,100,74,0.9261850108890275,0.8261850108890275,0.9207383279044516,0.8207383279044517,0.005446682984575846
0.1,fixed,40,100,75,0.8855000674449254,0.7855000674449254,0.9044516829533116,0.8044516829533116,-0.0189516155083862
0.1,fixed,40,100,76,0.9164270870656509,0.8164270870656509,0.9174809989142236,0.8174809989142237,-0.0010539118485727306
0.1,fixed,40,100,77,0.8961986656425875,0.7961986656425876,0.8925081433224755,0.7925081433224755,0.003690522320112022
0.1,fixed,40,100,78,0.944279023406502,0.8442790234065021,0.9218241042345277,0.8218241042345277,0.022454919171974397
0.1,fixed,40,100,79,0.9188431572067403,0.8188431572067403,0.9066232356134636,0.8066232356134636,0.012219921593276672
0.1,fixed,40,100,80,0.90879299255247,0.8087929925524701,0.9098805646036916,0.8098805646036916,-0.0010875720512215636
0.1,fixed,40,100,81,0.8978072834796469,0.7978072834796469,0.9174809989142236,0.8174809989142237,-0.019673715434576744
0.1,fixed,40,100,82,0.9054762641841638,0.8054762641841638,0.9272529858849077,0.8272529858849077,-0.02177672170074385
0.1,fixed,40,100,83,0.9139659470625775,0.8139659470625775,0.9153094462540716,0.8153094462540716,-0.0013434991914941241
0.1,fixed,40,100,84,0.9183747405122517,0.8183747405122517,0.9218241042345277,0.8218241042345277,-0.003449363722276
0.1,fixed,40,100,85,0.9093291701324573,0.8093291701324573,0.9250814332247557,0.8250814332247557,-0.01575226309229838
0.1,fixed,40,100,86,0.9190974847789921,0.8190974847789921,0.9022801302931596,0.8022801302931596,0.016817354485832547
0.1,fixed,40,100,87,0.902976080033325,0.802976080033325,0.9174809989142236,0.8174809989142237,-0.014504918880898665
0.1,fixed,40,100,88,0.8985371584559708,0.7985371584559708,0.9239956568946797,0.8239956568946797,-0.025458498438708843
0.1,fixed,40,100,89,0.895184396799254,0.795184396799254,0.9066232356134636,0.8066232356134636,-0.011438838814209595
0.1,fixed,40,100,90,0.9008518035926432,0.8008518035926432,0.9066232356134636,0.8066232356134636,-0.005771432020820422
0.1,fixed,40,100,91,0.8854161692701101,0.7854161692701102,0.9196525515743756,0.8196525515743757,-0.03423638230426551
0.1,fixed,40,100,92,0.9126944390267875,0.8126944390267875,0.9033659066232356,0.8033659066232356,0.009328532403551915
0.1,fixed,40,100,93,0.9130838214327334,0.8130838214327334,0.9250814332247557,0.8250814332247557,-0.0119976117920223
0.1,fixed,40,100,94,0.9218387811953495,0.8218387811953495,0.9218241042345277,0.8218241042345277,1.4676960821802254e-05
0.1,fixed,40,100,95,0.9365555064609952,0.8365555064609952,0.9153094462540716,0.8153094462540716,0.021246060206923545
0.1,fixed,40,100,96,0.9158116050770492,0.8158116050770492,0.9315960912052117,0.8315960912052117,-0.015784486128162523
0.1,fixed,40,100,97,0.9099514295188255,0.8099514295188255,0.9239956568946797,0.8239956568946797,-0.014044227375854201
0.1,fixed,40,100,98,0.9298635091542707,0.8298635091542708,0.9098805646036916,0.8098805646036916,0.01998294455057914
0.1,fixed,40,100,99,0.9339022870068474,0.8339022870068474,0.9142236699239956,0.8142236699239956,0.01967861708285179
0.1,fixed,40,100,100,0.9061119007993568,0.8061119007993568,0.9109663409337676,0.8109663409337676,-0.004854440134410831
0.1,fixed,50,100,1,0.9040437404514385,0.8040437404514386,0.9196525515743756,0.8196525515743757,-0.015608811122937105
0.1,fixed,50,100,2,0.8960088315760819,0.7960088315760819,0.9109663409337676,0.8109663409337676,-0.014957509357685694
0.1,fixed,50,100,3,0.924330132757851,0.824330132757851,0.9098805646036916,0.8098805646036916,0.014449568154159431
0.1,fixed,50,100,4,0.902642012375436,0.802642012375436,0.9153094462540716,0.8153094462540716,-0.01266743387863567
0.1,fixed,50,100,5,0.896381874457634,0.796381874457634,0.9044516829533116,0.8044516829533116,-0.008069808495677622
0.1,fixed,50,100,6,0.9316780312247823,0.8316780312247823,0.9348534201954397,0.8348534201954397,-0.003175388970657389
0.1,fixed,50,100,7,0.9078879378983853,0.8078879378983853,0.9120521172638436,0.8120521172638436,-0.00416417936545832
0.1,fixed,50,100,8,0.9294483045498493,0.8294483045498493,0.9153094462540716,0.8153094462540716,0.014138858295777657
0.1,fixed,50,100,9,0.9129859069431856,0.8129859069431856,0.9098805646036916,0.8098805646036916,0.0031053423394939994
0.1,fixed,50,100,10,0.9299994514326648,0.8299994514326648,0.9218241042345277,0.8218241042345277,0.008175347198137173
0.1,fixed,50,100,11,0.9312001244198865,0.8312001244198866,0.9077090119435396,0.8077090119435396,0.023491112476346943
0.1,fixed,50,100,12,0.9061652274180653,0.8061652274180653,0.9055374592833876,0.8055374592833876,0.0006277681346776864
0.1,fixed,50,100,13,0.9325429215403906,0.8325429215403907,0.9120521172638436,0.8120521172638436,0.020490804276547037
0.1,fixed,50,100,14,0.928924944542868,0.828924944542868,0.9087947882736156,0.8087947882736156,0.02013015626925241
0.1,fixed,50,100,15,0.9054781084431558,0.8054781084431558,0.9370249728555917,0.8370249728555917,-0.03154686441243593
0.1,fixed,50,100,16,0.9194203344552224,0.8194203344552224,0.9196525515743756,0.8196525515743757,-0.00023221711915322185
0.1,fixed,50,100,17,0.9151217956851421,0.8151217956851421,0.9044516829533116,0.8044516829533116,0.010670112731830494
0.1,fixed,50,100,18,0.8949504441591554,0.7949504441591554,0.9055374592833876,0.8055374592833876,-0.010587015124232213
0.1,fixed,50,100,19,0.9317222572389661,0.8317222572389661,0.9163952225841476,0.8163952225841477,0.015327034654818439
0.1,fixed,50,100,20,0.9135241502079693,0.8135241502079693,0.9229098805646037,0.8229098805646037,-0.00938573035663437
0.1,fixed,50,100,21,0.9039856471129625,0.8039856471129625,0.9207383279044516,0.8207383279044517,-0.016752680791489172
0.1,fixed,50,100,22,0.9042635814445563,0.8042635814445563,0.9066232356134636,0.8066232356134636,-0.002359654168907266
0.1,fixed,50,100,23,0.9312127616817454,0.8312127616817454,0.8892508143322475,0.7892508143322475,0.041961947349497875
0.1,fixed,50,100,24,0.9136906546188617,0.8136906546188617,0.9218241042345277,0.8218241042345277,-0.008133449615665977
0.1,fixed,50,100,25,0.9172459820848762,0.8172459820848762,0.9120521172638436,0.8120521172638436,0.005193864821032568
0.1,fixed,50,100,26,0.8966818928121139,0.7966818928121139,0.9218241042345277,0.8218241042345277,-0.025142211422413796
0.1,fixed,50,100,27,0.8939252534983602,0.7939252534983602,0.8925081433224755,0.7925081433224755,0.0014171101758846394
0.1,fixed,50,100,28,0.9074709230686374,0.8074709230686374,0.9294245385450597,0.8294245385450597,-0.021953615476422272
0.1,fixed,50,100,29,0.9205022397595075,0.8205022397595075,0.9250814332247557,0.8250814332247557,-0.004579193465248155
0.1,fixed,50,100,30,0.9328919095682041,0.8328919095682041,0.9272529858849077,0.8272529858849077,0.005638923683296437
0.1,fixed,50,100,31,0.9289000890970118,0.8289000890970118,0.9142236699239956,0.8142236699239956,0.014676419173016209
0.1,fixed,50,100,32,0.9269061770102102,0.8269061770102102,0.9229098805646037,0.8229098805646037,0.003996296445606506
0.1,fixed,50,100,33,0.9187620734214196,0.8187620734214196,0.9218241042345277,0.8218241042345277,-0.0030620308131080742
0.1,fixed,50,100,34,0.9233833608722076,0.8233833608722076,0.9153094462540716,0.8153094462540716,0.008073914618136002
0.1,fixed,50,100,35,0.9606560492644888,0.8606560492644888,0.9077090119435396,0.8077090119435396,0.052947037320949186
0.1,fixed,50,100,36,0.9278273840045369,0.8278273840045369,0.9185667752442996,0.8185667752442997,0.009260608760237266
0.1,fixed,50,100,37,0.9116221011786446,0.8116221011786446,0.9077090119435396,0.8077090119435396,0.003913089235105027
0.1,fixed,50,100,38,0.9301338751371503,0.8301338751371503,0.9348534201954397,0.8348534201954397,-0.0047195450582894205
0.1,fixed,50,100,39,0.8939283311733531,0.7939283311733532,0.9218241042345277,0.8218241042345277,-0.027895773061174522
0.1,fixed,50,100,40,0.9011760722884321,0.8011760722884321,0.9022801302931596,0.8022801302931596,-0.0011040580047274595
0.1,fixed,50,100,41,0.9179142468583994,0.8179142468583994,0.9131378935939196,0.8131378935939196,0.004776353264479782
0.1,fixed,50,100,42,0.9153389698999486,0.8153389698999486,0.9229098805646037,0.8229098805646037,-0.007570910664655095
0.1,fixed,50,100,43,0.9085607497464074,0.8085607497464075,0.9011943539630836,0.8011943539630836,0.007366395783323876
0.1,fixed,50,100,44,0.9285864659805203,0.8285864659805203,0.9424538545059717,0.8424538545059718,-0.01386738852545144
0.1,fixed,50,100,45,0.9055819310369917,0.8055819310369917,0.9229098805646037,0.8229098805646037,-0.017327949527611963
0.1,fixed,50,100,46,0.8969401875783237,0.7969401875783237,0.8979370249728555,0.7979370249728556,-0.0009968373945318243
0.1,fixed,50,100,47,0.8900685449609391,0.7900685449609391,0.9044516829533116,0.8044516829533116,-0.014383137992372452
0.1,fixed,50,100,48,0.9415345383744532,0.8415345383744532,0.9261672095548317,0.8261672095548317,0.01536732881962155
0.1,fixed,50,100,49,0.9560694702853239,0.8560694702853239,0.9153094462540716,0.8153094462540716,0.04076002403125223
0.1,fixed,50,100,50,0.9089029994820677,0.8089029994820677,0.9239956568946797,0.8239956568946797,-0.01509265741261201
0.1,fixed,50,100,51,0.9200989101312581,0.8200989101312581,0.9250814332247557,0.8250814332247557,-0.0049825230934975595
0.1,fixed,50,100,52,0.9524577791099611,0.8524577791099611,0.9229098805646037,0.8229098805646037,0.029547898545357443
0.1,fixed,50,100,53,0.9073907234622319,0.807390723462232,0.9011943539630836,0.8011943539630836,0.006196369499148369
0.1,fixed,50,100,54,0.9024688750974336,0.8024688750974336,0.9120521172638436,0.8120521172638436,-0.009583242166410044
0.1,fixed,50,100,55,0.9247070396739449,0.8247070396739449,0.9066232356134636,0.8066232356134636,0.018083804060481268
0.1,fixed,50,100,56,0.9187472853800296,0.8187472853800296,0.9066232356134636,0.8066232356134636,0.012124049766566003
0.1,fixed,50,100,57,0.9259185385968665,0.8259185385968665,0.9229098805646037,0.8229098805646037,0.003008658032262801
0.1,fixed,50,100,58,0.9288493765789327,0.8288493765789328,0.9055374592833876,0.8055374592833876,0.02331191729554516
0.1,fixed,50,100,59,0.9358813474657169,0.835881347465717,0.9131378935939196,0.8131378935939196,0.022743453871797326
0.1,fixed,50,100,60,0.9342664291091013,0.8342664291091013,0.9185667752442996,0.8185667752442997,0.015699653864801655
0.1,fixed,50,100,61,0.9070107639739923,0.8070107639739923,0.9120521172638436,0.8120521172638436,-0.005041353289851336
0.1,fixed,50,100,62,0.9060174007173518,0.8060174007173518,0.9066232356134636,0.8066232356134636,-0.0006058348961117677
0.1,fixed,50,100,63,0.9390829116180899,0.8390829116180899,0.9185667752442996,0.8185667752442997,0.02051613637379024
0.1,fixed,50,100,64,0.8962453418491395,0.7962453418491395,0.9142236699239956,0.8142236699239956,-0.01797832807485611
0.1,fixed,50,100,65,0.9002465107619234,0.8002465107619234,0.9077090119435396,0.8077090119435396,-0.007462501181616177
0.1,fixed,50,100,66,0.9094201461892036,0.8094201461892037,0.9098805646036916,0.8098805646036916,-0.00046041841448796195
